Unnamed: 0,image_name,embedding
191409,162537.png,"[ 0.5057522  -0.4195349   0.29608238 -0.41003084  0.45053762 -0.38632426
  0.26553124 -0.42734545  0.54828745 -0.3317404   0.4243762  -0.4902342
  0.5333807   0.16981749 -0.36733526  0.33059078 -0.65170217 -0.47136515
  0.6102082   0.21886483  0.19352591  0.441594   -0.29290596  0.51343215
  0.22366075  0.6408093   0.42367873  0.41218704  0.14429326  0.40454635
 -0.68485546  0.41560116]"
57444,14715.png,"[ 0.16903466 -0.38128242  0.06728519 -0.3834526   0.08857705 -0.02449321
  0.3380162  -0.1526167   0.16009566 -0.22204676  0.02279831 -0.08992327
  0.01907547  0.21215488 -0.16898869  0.29637814 -0.16792299 -0.19406654
 -0.01573752  0.31567606  0.22717817  0.18079461 -0.29998875  0.12358388
  0.19166167  0.17230569  0.2129232   0.20839591  0.12253936  0.1735036
 -0.4002874   0.17606394]"
115824,27100.png,"[ 0.31318268 -0.33104897  0.12847307 -0.26915902  0.15978123  0.01416401
  0.32253587 -0.18785037  0.28980234 -0.3289203   0.12468614 -0.07559552
  0.24821298  0.3986608  -0.02012356  0.15849344 -0.39500007 -0.3623141
  0.23425291  0.21430096  0.1066388   0.4481345   0.02272783  0.16423483
  0.34171036  0.55257756  0.19327788 -0.14876743  0.05990855  0.15909226
 -0.36220443 -0.00258126]"
163134,9125.png,"[ 0.3053275  -0.46958327  0.18223202 -0.32956672  0.18611768 -0.12522551
  0.21932049 -0.20781632  0.30362967 -0.35700008  0.31373733 -0.31290212
  0.26090488  0.39935446 -0.45967996  0.3074375  -0.5463397  -0.15127029
  0.53111607  0.28878546  0.1858618   0.46943277 -0.20124196  0.5684835
  0.23693939  0.5112703   0.35958317  0.11905958  0.1930895  -0.02105115
 -0.36293527  0.21156663]"
63186,154930.png,"[ 0.03973622 -0.00778927 -0.20249034  0.15597011  0.04471678  0.2307263
 -0.17741467  0.33397463  0.2561347   0.13713665  0.10139959  0.2474226
 -0.01342793 -0.16178046  0.2968363  -0.15330344 -0.10770088  0.0610036
  0.14647669  0.04893629  0.01527038 -0.10688213  0.11384194 -0.07555395
 -0.04628076  0.01550344 -0.16498439 -0.10728519 -0.03493886 -0.01487248
  0.1002533  -0.0103035 ]"
68350,161971.png,"[ 0.36685342 -0.34190074  0.32124665 -0.5161113   0.19960812 -0.04472889
 -0.01731052 -0.2519011   0.18593545 -0.43506175  0.32504123 -0.13022573
  0.28526658  0.45493716 -0.0808223   0.41496712 -0.19296731 -0.23308189
  0.2615137   0.11501885 -0.06369402  0.4059969  -0.15479936  0.29926842
  0.2887213   0.26831532  0.1800471   0.07916995  0.3043467   0.43287292
 -0.36475775  0.27622807]"
184845,127207.png,"[ 0.09853481 -0.02514437  0.10913641 -0.05709168  0.1636422   0.03645959
  0.08164924  0.01508982  0.0614572  -0.18238705  0.14066333 -0.01106326
  0.22954166  0.18782489 -0.13360134  0.11393245 -0.08774707 -0.17248614
  0.03702096 -0.06251389  0.00891232  0.26753026 -0.05122972  0.06518592
  0.18824132  0.18926142  0.07076018  0.09410428  0.07405183  0.04114435
 -0.15916322  0.03293988]"
90412,191590.png,"[ 0.24178258 -0.1920657   0.16883191 -0.27680892  0.36209    -0.15478721
  0.29366916 -0.23203023  0.16459541 -0.22159049  0.37047648 -0.20810759
  0.27324775  0.35344112 -0.13641623  0.21558827 -0.44103009  0.00070907
  0.32858235  0.30903593  0.32943237  0.31528026 -0.18020897  0.12948468
  0.19223537  0.29495072  0.0780751   0.2627449   0.20618875  0.3201118
 -0.36732537  0.35450137]"
157031,82917.png,"[-0.45076945  0.01732998  0.02144083  0.1290376  -0.27024817  0.38210183
 -0.29646888  0.2678988  -0.29612923  0.16492878 -0.1406286   0.10395363
 -0.15909109 -0.06018368  0.27860475 -0.19337499  0.02130261  0.20730703
 -0.10766464 -0.30048627 -0.31509784 -0.31614086  0.20956047 -0.423581
 -0.24665883 -0.19760309  0.02506239 -0.17463554 -0.25084442 -0.15454608
  0.33729348 -0.33498505]"
41040,124997.png,"[ 0.04732939 -0.3023108   0.1005461  -0.19202664  0.21173133 -0.22666582
  0.07129736 -0.471893    0.23692442 -0.22874826  0.11624318 -0.0235235
  0.38781047  0.1353335  -0.01616601  0.03466361 -0.4114995  -0.05563028
  0.22725922  0.20663783  0.2919538   0.15978438 -0.14337108  0.30557555
  0.00635295 -0.1190798   0.3149978  -0.07395586  0.10643276  0.17148468
 -0.26570863  0.12220999]"
202271,22763.png,"[ 0.3431027  -0.21936183  0.31149146 -0.33454663  0.40565807  0.00634764
  0.10823947 -0.16532128  0.18717137 -0.19403443  0.0236245  -0.080697
  0.2578393   0.11563534 -0.31090784  0.555216   -0.10370592 -0.48963296
  0.3456252   0.47911993  0.13557717  0.62742835 -0.13243242 -0.10945548
  0.26311243  0.5480073   0.109317    0.01355144  0.36016363  0.24179399
 -0.37727958  0.04273798]"
218842,73536.png,"[-0.125204    0.2636963  -0.241593   -0.00470388 -0.13930479  0.33698547
 -0.34941533  0.11545772 -0.127182    0.33142498 -0.24763362  0.22686398
 -0.18813638 -0.39566657  0.31929672 -0.12177019  0.17345051  0.2722332
 -0.3394575  -0.07500112 -0.12808955 -0.26742733  0.29541025 -0.2926397
 -0.00613856 -0.21030924 -0.05129242 -0.38381875 -0.40096092 -0.3584661
  0.12031232 -0.15316969]"
197304,194272.png,"[ 0.18512404 -0.26588327  0.17202887 -0.16875969  0.16967452 -0.05392195
 -0.01167732 -0.19214816  0.20448194 -0.3143085   0.22299626 -0.11707678
  0.08573999  0.23255967 -0.00342438  0.26005843 -0.03521735  0.15510394
 -0.07193971  0.19708157  0.22363603  0.04537659 -0.18485756  0.13119665
  0.25590652  0.37142527  0.15890191  0.21324468  0.02204051  0.3545503
 -0.46695307  0.30975294]"
182605,114926.png,"[-0.10649125 -0.32303163 -0.04819397  0.07743173  0.10199527  0.20934711
 -0.01287521 -0.02386273  0.20739298 -0.138434   -0.16344254  0.041787
  0.08597751  0.03303499  0.22852087 -0.20123696 -0.29407746 -0.19618684
  0.01752799  0.03603739  0.20067814 -0.11346585  0.30808634 -0.13268678
 -0.03270252  0.03590742 -0.21968931 -0.07770424  0.00186369 -0.02668462
  0.09190599 -0.20754197]"
97450,201086.png,"[-0.05572629 -0.18467526  0.19920763 -0.22736208  0.09802978  0.00796498
  0.10357311 -0.15034978  0.13373832  0.01401889  0.04784046 -0.05210127
  0.0791568  -0.03576017 -0.17441678  0.3563732  -0.19878255 -0.16013151
  0.06338256  0.13324523 -0.1377565   0.2372943   0.04227248  0.0991936
  0.23746723  0.21080422  0.04836302 -0.07497502 -0.0114696   0.04816093
 -0.23529871  0.28675982]"
134044,51706.png,"[ 0.3397719  -0.6493691   0.3577977  -0.6425383   0.14156105 -0.2200381
  0.07897609 -0.26317155  0.3622253  -0.42117387  0.35542345 -0.12577395
  0.41499606  0.46602333 -0.34778893  0.337156   -0.34774277 -0.34160632
  0.46206972  0.37612078  0.18860568  0.75004244 -0.253166    0.31073007
  0.17970003  0.34215054  0.522403    0.20007686  0.5838171   0.4599589
 -0.3766427   0.3678063 ]"
15228,35620.png,"[ 0.3769587  -0.70183825  0.5106423  -0.43781716  0.3457393  -0.30748796
  0.3050474  -0.2804596   0.43314177 -0.50262785  0.22554927 -0.5347768
  0.41497415  0.5083084  -0.40851083  0.51038784 -0.48827183 -0.30154806
  0.3945753   0.09254211  0.3563641   0.58625376 -0.44974914  0.52644634
  0.30059272  0.57088244  0.26919243  0.25395742  0.51079404  0.4019611
 -0.69208497  0.56798327]"
162431,90292.png,"[ 0.29918247 -0.4966567   0.46460956 -0.7869006   0.48772418 -0.27310097
  0.29628634 -0.21289678  0.3453498  -0.5492363   0.18977709 -0.53421515
  0.37084916  0.6093783  -0.45199895  0.35643077 -0.42727008 -0.45804185
  0.52088356  0.3925902   0.23611212  0.25184435 -0.44374725  0.26682135
  0.67351246  0.28392896  0.31721315  0.15628295  0.52024496  0.4945383
 -0.6110028   0.48424134]"
192159,166685.png,"[ 0.28898993 -0.25738683  0.01701035 -0.30010027  0.06363301 -0.15445808
  0.32265928 -0.25049174  0.39638537 -0.34645072  0.07893448 -0.13523975
  0.20829166  0.3783589  -0.07389154  0.10511009 -0.17696103 -0.3357665
  0.11430497  0.12213989  0.00681151  0.41604877  0.03460792  0.12245063
  0.3281608   0.48713765  0.24744533 -0.1340876  -0.02541345  0.25649053
 -0.34782907  0.01786963]"
55637,144716.png,"[ 0.5294311  -0.31558633  0.44398677 -0.16078599  0.46282983 -0.27621415
  0.4040799  -0.28060707  0.30282566 -0.46790585  0.42604357 -0.29735976
  0.4625226   0.54527956 -0.46093538  0.45521802 -0.6506966  -0.5484894
  0.3292862   0.38393357  0.502681    0.46732128 -0.28566092  0.35434356
  0.34199664  0.6269234   0.32392487  0.4266987   0.43692908  0.32982498
 -0.70289725  0.6697023 ]"
144808,66137.png,"[ 0.03347498 -0.03003416  0.00293088  0.00781789  0.01869158  0.05637789
 -0.20642908  0.02850683  0.01377161  0.03747013 -0.19454403  0.1301327
  0.20764792  0.26354015  0.06141965 -0.14152919 -0.03721816  0.0218818
 -0.07604969  0.0096683   0.06796341  0.11034267 -0.05616081 -0.03242704
  0.12129616  0.10910308 -0.01955142  0.03654537 -0.17179243  0.09140638
  0.06308388  0.0225266 ]"
175266,208681.png,"[-0.24644151  0.49285746 -0.43391848  0.26977926 -0.22165622  0.47468615
 -0.3455608   0.6178613  -0.22056553  0.51093864 -0.27874297 -0.01254029
 -0.21506128 -0.28174183  0.5497543  -0.19673316  0.2716826   0.43188483
 -0.17962518 -0.41715786 -0.34959733 -0.324521    0.34963235 -0.3697622
 -0.22711743 -0.31796184 -0.40904447 -0.3408619  -0.27262062 -0.29592693
  0.43428132 -0.15477136]"
201607,217935.png,"[ 0.38431114 -0.5491883   0.3532827  -0.585623    0.4601671  -0.42043298
  0.47802863 -0.46681705  0.7456056  -0.5842108   0.4656533  -0.58404154
  0.4886801   0.48182192 -0.54137915  0.4262024  -0.62877893 -0.73403054
  0.49974194  0.19708583  0.3689107   0.5382652  -0.3494626   0.7049089
  0.5320344   0.6832647   0.46470577  0.53682697  0.37582043  0.55746305
 -0.79233205  0.6457615 ]"
85719,185294.png,"[-0.07661527 -0.23375477 -0.08961782 -0.04167286  0.07915591 -0.04751642
  0.1083076   0.08689041  0.19127874 -0.00483689  0.23130937 -0.08452389
  0.15410915  0.04895934  0.29798982  0.21787177 -0.11166056 -0.1580605
  0.08882604  0.03724586 -0.01689417  0.22893028  0.09500334  0.02551507
  0.04032107  0.07505427  0.03185041  0.3630292   0.09022     0.10968726
 -0.02611616 -0.09794614]"
115588,26765.png,"[ 0.19916664 -0.24253209  0.36554414 -0.35178512  0.19244425 -0.07011347
  0.31335473 -0.31748253  0.13741887 -0.22042018  0.36462617 -0.266045
  0.13717791  0.37306106 -0.10847713  0.04082143 -0.4197825  -0.26171485
  0.09645563  0.22734684  0.24773535  0.45013884  0.06236391  0.26279444
  0.37967864  0.34212258  0.17552023  0.15403934  0.21710072  0.41007563
 -0.64695495 -0.04719761]"
121744,35140.png,"[ 0.23414049 -0.36341706  0.3415824  -0.40078187  0.16929474 -0.18824682
  0.22988278 -0.19601461  0.65399307 -0.5221504   0.1988944  -0.12229306
  0.20324454  0.42491582 -0.35738182  0.5528431  -0.38197792 -0.46905017
  0.10781243  0.2193841   0.22267593  0.5832224  -0.32100093  0.39004853
  0.55483663  0.3370056   0.5006799   0.27182463  0.37455553  0.29074818
 -0.52825475  0.19874237]"
30895,111165.png,"[ 0.165783   -0.31504032  0.1146317  -0.48040432  0.02633233  0.03299978
  0.00776321 -0.01412269  0.03482253 -0.10087236  0.29282826 -0.130629
  0.09527126  0.17908779 -0.11240962  0.1748466  -0.42004284 -0.14452243
  0.01474567  0.17688653 -0.05633384  0.20948532 -0.21394196  0.16541485
  0.11037784  0.02883299  0.25862053  0.09529462  0.02318379  0.08632348
 -0.18018915  0.04273882]"
93478,195769.png,"[-0.00632238 -0.00509189 -0.1559247   0.22628926  0.15536149 -0.2080756
 -0.29529822  0.22144327 -0.15468962  0.19950554  0.13607419  0.01897714
 -0.09796366  0.21139799  0.1310131  -0.04457713 -0.0771031   0.1522599
  0.14669178  0.01137615 -0.28374252  0.0461072   0.08038152 -0.19007222
 -0.00052904  0.01829072 -0.15697813 -0.20572244 -0.06639008  0.16055518
  0.1115315  -0.03728035]"
185634,131566.png,"[ 0.3743582  -0.5589041   0.16337422 -0.2660705   0.03219964 -0.26005673
 -0.21992882 -0.5598518   0.41687828 -0.43633673  0.36830562 -0.21068335
  0.25225246  0.3159051  -0.189142    0.38719672 -0.5800614  -0.33321595
  0.5505423  -0.03894649  0.24323392  0.3337166  -0.20670463  0.284137
  0.05932891  0.23378064  0.52680564  0.36254588  0.12025014  0.28951722
 -0.40551773  0.19283472]"
167636,97432.png,"[ 0.35255983 -0.21135359  0.40800613 -0.599902    0.214831   -0.27176577
  0.19437656 -0.3076589   0.45996663 -0.46003845  0.31648195 -0.3939939
  0.09782299  0.39913487 -0.44095662  0.3445635  -0.3719365  -0.32954854
  0.30952567  0.15715021  0.500009    0.38043284 -0.29550982 -0.03016239
  0.05252172  0.44445798  0.60560113  0.20441858  0.23404296  0.29859027
 -0.5179104   0.34739378]"
146157,67931.png,"[ 6.1548974e-02 -1.9434600e-01  2.1161109e-01 -2.5570458e-01
  2.2077960e-01  2.3593614e-02  7.6078959e-02 -8.2820311e-02
  1.7006779e-01 -6.8181497e-03  4.2973727e-02  1.8836558e-04
  7.0313208e-02 -4.2914689e-02  1.4681624e-01 -4.0673133e-02
  3.6532100e-02 -1.3970502e-01 -2.0602539e-02  8.9765847e-02
  3.4379233e-03  1.9687133e-01  5.5661194e-02  1.9158867e-01
 -3.9652854e-02 -2.1009496e-01 -1.0780582e-01  1.1885729e-01
 -1.5665613e-01 -5.5566110e-02 -1.3559979e-01 -1.6703962e-01]"
127740,43248.png,"[-0.40933475 -0.01603297 -0.37930247  0.02011099 -0.26200888  0.18498623
 -0.19915277  0.18770777 -0.3473269   0.2350703  -0.18506554  0.10654943
 -0.17511539 -0.16382113  0.24722704 -0.05184942 -0.02074433  0.11307311
 -0.04406238 -0.07706425 -0.07724621 -0.46106362  0.23448741 -0.05372563
 -0.20265137 -0.49882793 -0.44444802 -0.46566886 -0.32332307 -0.14707297
  0.25297737 -0.19600186]"
42006,126293.png,"[ 0.04035454 -0.14068568  0.02635358 -0.08761252  0.17343132  0.05684639
 -0.25072324  0.10844082  0.05130715  0.08806653  0.02791657  0.04248182
 -0.00880882  0.01696752  0.0043911   0.04792368 -0.21217445  0.02315445
 -0.11247584 -0.02043034 -0.20830378 -0.1733522   0.2388054  -0.10420399
  0.03852013 -0.12290739 -0.2990368  -0.26024356  0.10455716 -0.05964796
 -0.01721596 -0.01594613]"
189678,153037.png,"[ 0.4668686  -0.38295004  0.46474758 -0.40158337  0.21696374 -0.22002192
  0.25829077 -0.2589892   0.11626977 -0.47329882  0.55443406 -0.38918245
  0.08259984  0.56003606 -0.3950711   0.30069733 -0.5411774  -0.30794615
  0.17590001  0.35218096  0.16501683  0.47577053 -0.18718821  0.08576797
  0.09666087  0.5903898   0.41023797  0.25702107  0.31364024  0.08191036
 -0.4433977   0.30624622]"
37644,120406.png,"[ 0.17259754  0.05544202 -0.16290843 -0.2629702   0.08994807  0.11541915
  0.1221132   0.02851434 -0.11363678 -0.08038935  0.05184262  0.0357268
  0.18290326  0.09935299  0.07382234  0.05366499 -0.18959823  0.08312331
 -0.11444161  0.17715272  0.04717127 -0.03568627 -0.12662885  0.04225384
  0.12277611  0.0321665   0.04808989  0.08117329 -0.11959573  0.1303668
 -0.02151297  0.15147191]"
30637,110805.png,"[ 0.270641   -0.14641501  0.0881043  -0.50334704  0.2687304  -0.26782215
  0.09496897 -0.1590897   0.47233212 -0.4604412   0.44922888 -0.19966334
  0.16361378  0.22655268 -0.30164275  0.37242272 -0.22362523 -0.15577249
  0.34599087  0.06762358  0.32749948  0.29307875 -0.37955555  0.26585886
  0.25955394  0.30452982  0.46600184  0.30426598  0.2508666   0.35926574
 -0.30993456  0.3763934 ]"
215209,92563.png,"[ 0.15486667 -0.0721629   0.37012997 -0.17542344  0.00267028 -0.10601334
 -0.09174807 -0.13340144  0.11494403 -0.22889625  0.15229389 -0.2635734
 -0.01957251  0.19024064 -0.15575658  0.270529   -0.1587114  -0.1282197
  0.05651075  0.10180653  0.10925955  0.27090675  0.09412757  0.14876217
  0.08719046  0.21665815  0.36820608  0.10105935  0.11641053  0.17580204
  0.00092143  0.16418223]"
55906,145074.png,"[ 0.42277256 -0.38487175  0.47667405 -0.48539346  0.16191845 -0.30831152
  0.4780556  -0.10441484  0.45841822 -0.4924735   0.24397665 -0.3831364
  0.36585945  0.44247335 -0.28387767  0.4654475  -0.61580443 -0.48757273
  0.06893662  0.26572147  0.1246926   0.3708126  -0.485972    0.46496612
  0.3147598   0.5589092   0.40229505  0.40912405  0.4622264   0.48550823
 -0.50774264  0.51235646]"
191903,165282.png,"[ 0.21021967 -0.4843847   0.4938955  -0.40373367  0.375807   -0.35960323
  0.4519866  -0.5106186   0.25874084 -0.3434398   0.44945818 -0.29693866
  0.15090023  0.44031268 -0.01495016  0.6254227  -0.36140367 -0.12761249
  0.3321639   0.10804652  0.34735024  0.7569888  -0.16287452  0.300921
  0.5299131   0.77416897  0.26609826  0.26972026  0.37450445  0.1687776
 -0.82075465  0.1616589 ]"
176963,41763.png,"[ 0.01560622 -0.17666021  0.03380741  0.02419352 -0.12654845  0.17762838
 -0.17806579  0.11344248  0.00566058  0.09058619 -0.03230182 -0.01649351
 -0.10161199 -0.05254113  0.10082009  0.06849666 -0.17738631  0.07195298
  0.00578957 -0.08539571 -0.24861097  0.02199592  0.11963503 -0.27011776
 -0.12235782  0.01675881  0.08905371 -0.08882816 -0.14950377 -0.0143601
  0.20691887 -0.16529067]"
102344,207621.png,"[ 0.10973048 -0.26685676  0.06812266 -0.14210938  0.14193624 -0.08051036
  0.2199862  -0.08119258  0.16593198 -0.0685043  -0.08438471 -0.03756179
  0.24739264  0.0510668  -0.11978182  0.52847415 -0.32278797 -0.28873718
  0.16040063  0.0586051   0.10326032  0.23294774  0.00518476  0.12022705
  0.2794845   0.18707082 -0.1635214   0.21365742  0.13331322  0.11153417
  0.08321532  0.10304864]"
63520,155442.png,"[-0.15326197 -0.15938702  0.02534046 -0.20255904  0.07631537 -0.13512082
 -0.09800363 -0.18507968  0.13580182 -0.2467183   0.21574394 -0.18465689
 -0.01861645  0.3286728  -0.27533227  0.07987337 -0.38267437 -0.5080376
 -0.00095626  0.09991189  0.143475    0.22746603  0.04144641  0.26561326
  0.2946499   0.04900809  0.31411472  0.1437776   0.16064091  0.20005317
 -0.10651724  0.10589357]"
112152,22121.png,"[ 0.18815753 -0.36907634  0.07951236 -0.334633    0.17021035 -0.0324318
  0.07673917 -0.05703455  0.2416694  -0.06687935  0.30147022  0.0526114
  0.19314158  0.47796735 -0.22787774  0.42424184 -0.16774824  0.02375109
 -0.06295753  0.08741934 -0.02182927  0.29220867 -0.10256168  0.26102892
  0.20544189  0.36963245  0.23226887  0.04434576  0.17578726  0.17846537
 -0.18937625  0.21981695]"
23340,100790.png,"[-0.21437754 -0.0772067  -0.1333141   0.00871169 -0.01253516  0.09476786
 -0.14217728 -0.02390187 -0.13773863  0.09177244  0.00121975  0.18649454
 -0.11172185  0.27580133  0.35776395  0.28761387 -0.02643268 -0.11874433
  0.04842835 -0.05290981 -0.22522092 -0.11923287 -0.01791606 -0.20619257
 -0.07127524 -0.04331443 -0.05082949 -0.00774991  0.01815035 -0.1152934
 -0.12146781 -0.18091464]"
157520,83560.png,"[ 0.272793   -0.5757837   0.31416604 -0.4541803   0.3627448  -0.33887097
  0.32154086 -0.45618275  0.5215654  -0.45533216  0.4644698  -0.23560846
  0.35627535  0.5622384  -0.28516692  0.41550353 -0.49783158 -0.4618836
  0.15703873  0.2928612   0.40541786  0.5882194  -0.4425685   0.26628718
  0.1273012   0.3203176   0.45858562  0.28397548  0.3627184   0.34784093
 -0.6589466   0.27289483]"
73578,168938.png,"[ 0.37130186 -0.2094685   0.0235578  -0.27903068  0.08569866  0.37229592
  0.10892068  0.1323556   0.16146019  0.2350587   0.08563501 -0.2804715
  0.00581848 -0.08770065 -0.27573717 -0.09731242 -0.26374203 -0.47894454
 -0.12349436  0.16042289 -0.16479741 -0.09161637  0.17397396  0.07423925
  0.23077404  0.199685   -0.01786836 -0.22561327  0.28032959  0.21794365
 -0.04456711  0.1924937 ]"
94907,197698.png,"[-0.02456435 -0.06906152 -0.0526481  -0.08171762  0.19806547  0.14941473
  0.10214352  0.09861319  0.01078114  0.30962536  0.13368607 -0.06079057
  0.14939664  0.05739566  0.00625542  0.02240447 -0.27086502 -0.19056855
  0.30219063  0.12146369  0.06008352 -0.10833064  0.02116327 -0.1928626
  0.1507937  -0.00069567 -0.06383051 -0.00076623  0.11043837  0.12361008
  0.03783116 -0.13653785]"
122473,36109.png,"[ 0.16758928 -0.5037232   0.13126141 -0.5239697   0.4413237  -0.10950496
  0.47440434 -0.30808997  0.17466052 -0.3216259   0.4821213  -0.3681602
  0.34608912  0.19154909 -0.11806996  0.17498717 -0.46201035 -0.22350736
  0.2923509   0.41275787  0.35262164  0.41240796 -0.33309785  0.19583942
  0.36807364  0.28179476  0.3854461   0.07039114  0.16611856  0.30608314
 -0.7215768   0.28045112]"
204559,35357.png,"[ 0.12492949 -0.10624921  0.13123447 -0.11173331 -0.03105883  0.2306751
 -0.28769436 -0.05922737  0.01596462 -0.36453214  0.10188863 -0.01918438
  0.12884755  0.1251611   0.13594331  0.3399387   0.03456179 -0.16864942
 -0.09771842 -0.30962896 -0.14639348  0.08864098  0.19926362  0.16600654
  0.20975907  0.0178497   0.04536516 -0.29512218  0.1020624   0.21084155
 -0.198231    0.16901043]"
